,#,PLAYER,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
146,147,Wesley Johnson,MIN,65,22.6,6.0,2.4,6.1,39.8,0.8,2.6,31.4,0.4,0.5,70.6,0.4,2.4,2.7,0.9,0.5,0.7,0.9,6.2
147,148,Al-Farouq Aminu,NOH,66,22.4,6.0,2.3,5.5,41.1,0.2,0.7,27.7,1.3,1.7,75.4,1.4,3.2,4.7,1.0,0.9,0.5,1.4,8.1
148,149,Udonis Haslem,MIA,64,24.8,6.0,2.4,5.6,42.3,0.0,0.0,0.0,1.3,1.6,81.4,1.8,5.5,7.3,0.7,0.5,0.4,0.9,10.5
149,150,Beno Udrih,MIL,59,18.3,5.9,2.5,5.6,44.0,0.3,1.0,28.8,0.7,0.9,70.9,0.4,1.3,1.7,3.8,0.6,0.0,1.3,7.4
150,151,Ian Mahinmi,DAL,61,18.7,5.8,2.1,3.9,54.6,0.0,0.0,0.0,1.5,2.4,63.9,1.8,3.0,4.7,0.2,0.6,0.5,0.8,8.4
151,152,Ekpe Udoh,MIL,61,21.1,5.6,2.1,4.8,43.1,0.0,0.0,0.0,1.4,1.9,75.4,1.6,2.5,4.2,0.9,0.7,1.7,0.9,8.9
152,153,Derek Fisher,OKC,63,23.9,5.6,2.0,5.5,37.1,0.6,1.7,32.1,0.9,1.1,85.1,0.2,1.7,1.9,2.7,0.8,0.1,1.2,6.3
153,154,Shaun Livingston,MIL,58,18.8,5.5,2.2,4.7,46.9,0.0,0.1,66.7,1.1,1.4,78.5,0.7,1.4,2.1,2.1,0.5,0.3,1.1,6.6
154,155,Daequan Cook,OKC,57,17.4,5.5,1.9,5.2,36.8,1.4,4.0,34.6,0.2,0.4,63.6,0.2,1.9,2.1,0.3,0.4,0.2,0.3,4.7
155,156,Robin Lopez,PHX,64,14.0,5.4,1.9,4.2,46.1,0.0,0.0,0.0,1.6,2.2,71.4,1.4,1.9,3.3,0.3,0.3,0.9,0.7,6.7
156,157,Dahntay Jones,IND,65,16.2,5.3,1.8,4.3,40.9,0.5,1.2,42.9,1.3,1.5,83.8,0.4,1.4,1.8,1.0,0.4,0.2,0.7,5.1
157,158,Dante Cunningham,MEM,64,17.6,5.2,2.3,4.4,51.6,0.0,0.0,0.0,0.7,1.1,65.2,1.4,2.4,3.8,0.6,0.7,0.5,0.5,7.9
158,159,Bismack Biyombo,CHA,63,23.1,5.2,2.0,4.4,46.4,0.0,0.0,0.0,1.1,2.3,48.3,1.8,4.0,5.8,0.4,0.3,1.8,1.1,8.9
159,160,Sundiata Gaines,NJN,57,13.9,5.1,1.8,4.8,37.6,0.5,1.4,34.1,1.0,1.7,61.5,0.5,1.4,1.9,2.2,1.0,0.0,0.9,5.7
160,161,Kendrick Perkins,OKC,65,26.8,5.1,2.0,4.0,48.9,0.0,0.0,0.0,1.1,1.7,65.2,1.8,4.7,6.6,1.2,0.4,1.1,1.8,9.8
161,162,Marcus Camby,HOU,59,22.9,4.9,2.2,4.9,44.6,0.0,0.1,40.0,0.5,1.1,45.3,2.7,6.3,9.0,1.8,0.8,1.4,1.0,13.7
162,163,Shane Battier,MIA,65,23.1,4.8,1.7,4.5,38.7,1.0,2.8,33.9,0.4,0.6,62.2,0.9,1.5,2.4,1.3,1.0,0.5,0.6,6.4
163,164,Jan Vesely,WAS,57,18.9,4.7,2.1,3.8,53.7,0.0,0.0,0.0,0.6,1.1,53.2,1.8,2.6,4.4,0.8,0.7,0.6,1.1,7.8
164,165,Chris Singleton,WAS,66,21.7,4.6,1.8,4.7,37.2,0.7,1.9,34.6,0.5,0.7,68.2,0.7,2.9,3.5,0.7,1.1,0.5,0.6,6.7
165,166,Shelden Williams,NJN,58,22.0,4.6,1.7,3.5,47.8,0.0,0.0,0.0,1.3,1.8,73.1,2.4,3.6,6.0,0.6,0.8,0.7,1.1,9.3
166,167,Enes Freedom,UTA,66,13.2,4.6,1.8,3.6,49.6,0.0,0.0,0.0,1.1,1.6,66.7,1.6,2.6,4.2,0.1,0.3,0.3,0.8,6.4
167,168,Nick Collison,OKC,63,20.7,4.5,1.9,3.2,59.7,0.0,0.0,0.0,0.7,1.0,71.0,1.9,2.5,4.3,1.3,0.5,0.4,1.0,8.6
168,169,Johan Petro,NJN,59,15.6,4.2,1.8,4.4,41.9,0.0,0.0,100,0.5,0.6,83.8,1.2,2.6,3.8,0.8,0.4,0.4,0.6,6.2
169,170,Quincy Pondexter,MEM,64,15.7,4.2,1.7,3.7,45.2,0.3,1.1,30.1,0.5,0.8,62.3,0.9,1.1,2.0,0.4,0.4,0.1,0.5,4.3
170,171,Chris Duhon,ORL,63,19.5,3.8,1.3,3.2,41.9,0.8,1.9,42.0,0.3,0.3,81.0,0.2,1.4,1.6,2.4,0.6,0.1,1.3,5.3
171,172,Shelvin Mack,WAS,64,12.2,3.6,1.4,3.4,40.0,0.2,0.7,28.6,0.7,0.9,71.2,0.2,1.3,1.4,2.0,0.4,0.0,0.8,4.5
172,173,Lou Amundson,IND,60,12.6,3.6,1.5,3.5,43.0,0.0,0.0,0.0,0.6,1.4,42.7,1.6,2.1,3.7,0.2,0.5,0.7,0.8,5.2
173,174,Dominic McGuire,GSW,64,17.6,3.5,1.5,3.3,44.8,0.0,0.1,0.0,0.6,0.8,73.6,1.1,2.7,3.8,1.7,0.7,0.6,0.9,7.5
174,175,Joel Anthony,MIA,64,21.1,3.4,1.3,2.4,55.9,0.0,0.0,0.0,0.8,1.1,69.0,1.6,2.3,3.9,0.1,0.6,1.3,0.7,7.3
175,176,Damien Wilkins,DET,60,15.4,3.2,1.3,3.2,39.4,0.1,0.4,30.4,0.6,0.9,63.0,0.4,1.3,1.7,0.7,0.5,0.2,0.5,3.5
176,177,Troy Murphy,LAL,59,16.2,3.2,1.3,2.9,45.0,0.5,1.1,41.8,0.1,0.2,66.7,0.7,2.6,3.2,0.9,0.3,0.3,0.4,5.7
177,178,Omer Asik,CHI,66,14.7,3.1,1.2,2.4,50.6,0.0,0.0,0.0,0.7,1.6,45.6,1.9,3.4,5.3,0.5,0.5,1.0,1.0,7.3
178,179,Nazr Mohammed,OKC,63,11.0,2.7,1.3,2.7,46.7,0.0,0.0,0.0,0.2,0.4,56.5,0.9,1.8,2.7,0.2,0.3,0.6,0.4,4.5
179,180,Ben Wallace,DET,62,15.8,1.4,0.5,1.4,39.5,0.0,0.1,25.0,0.3,0.8,34.0,1.3,3.0,4.3,0.7,0.8,0.8,0.5,6.1
