,#,player,team,age,gp,w,l,min,offrtg,defrtg,netrtg,ast%,ast/to,ast ratio,oreb%,dreb%,reb%,to ratio,efg%,ts%,usg%,pace,pie,poss,season
6095,249,Sebastian Telfair,TOR,28,59,21,38,16.6,98.1,99.2,-1.2,25.2,2.39,27.5,1.3,7.3,4.2,11.5,44.8,48.8,18.3,94.03,7.7,1915,'12-13
6096,249,Shannon Brown,PHX,27,59,17,42,23.8,100.4,107.5,-7.1,12.7,1.46,13.6,3.1,7.8,5.4,9.3,45.4,49.3,21.7,94.17,8.3,2750,'12-13
6097,260,Devin Harris,ATL,30,58,35,23,24.5,104.3,98.3,6.0,21.5,2.24,24.9,0.4,7.6,4.2,11.1,52.5,56.5,19.1,94.90,9.6,2804,'12-13
6098,260,Francisco Garcia,HOU,31,58,24,34,17.7,103.6,105.5,-1.9,9.5,1.97,15.6,0.8,8.0,4.4,7.9,50.5,51.9,14.6,95.87,6.3,2049,'12-13
6099,260,Kawhi Leonard,SAS,22,58,43,15,31.2,107.5,97.3,10.1,7.7,1.50,12.6,4.0,15.5,10.1,8.4,55.6,59.2,16.4,94.87,11.5,3575,'12-13
6100,260,Luc Mbah a Moute,MIL,26,58,28,30,22.9,100.0,103.1,-3.0,6.3,0.79,9.8,6.3,12.1,9.1,12.5,41.8,44.7,16.4,96.60,5.8,2667,'12-13
6101,260,Patty Mills,SAS,24,58,39,19,11.3,105.8,103.3,2.4,14.7,1.59,17.8,1.5,6.2,4.0,11.2,57.7,59.0,19.3,98.80,8.2,1352,'12-13
6102,265,AJ Price,WAS,26,57,21,36,22.4,98.2,100.1,-1.9,27.3,3.20,29.0,1.5,7.4,4.4,9.0,47.5,50.1,17.7,92.66,9.6,2458,'12-13
6103,265,Chris Singleton,WAS,23,57,17,40,16.2,97.0,100.5,-3.6,6.5,0.82,10.5,5.4,14.6,9.9,12.7,39.6,42.5,15.4,95.15,4.5,1819,'12-13
6104,265,James White,NYK,30,57,41,16,7.6,99.7,108.4,-8.7,10.7,1.71,17.0,1.1,10.5,5.6,9.9,49.1,50.3,14.8,95.80,5.1,865,'12-13
6105,265,Kyle O'Quinn,ORL,23,57,11,46,11.2,100.9,104.8,-3.8,12.2,1.41,17.0,10.0,21.4,15.8,12.1,51.3,53.5,17.3,96.39,10.1,1278,'12-13
6106,265,Ricky Rubio,MIN,22,57,18,39,29.7,101.3,103.1,-1.8,39.1,2.43,34.0,2.6,12.1,7.1,14.0,38.6,48.2,21.2,95.37,11.8,3348,'12-13
6107,270,Bradley Beal,WAS,20,56,21,35,31.2,98.3,100.6,-2.2,13.6,1.52,14.0,2.4,9.6,6.0,9.2,47.7,51.5,21.8,94.30,9.3,3420,'12-13
6108,270,Chris Copeland,NYK,29,56,38,18,15.4,108.2,103.8,4.4,5.5,0.54,5.5,4.1,10.4,7.3,10.1,55.7,58.3,25.0,92.00,9.0,1644,'12-13
6109,270,DeShawn Stevenson,ATL,32,56,30,26,20.7,102.9,104.5,-1.6,6.3,2.26,15.0,1.6,9.2,5.4,6.6,51.9,52.2,11.6,95.46,5.0,2294,'12-13
6110,270,Jameer Nelson,ORL,31,56,17,39,35.3,102.7,107.6,-4.9,32.6,2.68,29.8,1.2,9.6,5.4,11.1,47.0,49.8,22.3,93.23,9.9,3850,'12-13
6111,270,Richard Jefferson,GSW,33,56,30,26,10.1,100.3,97.9,2.4,8.8,1.35,14.7,0.9,13.4,7.5,10.9,50.7,55.2,13.9,98.18,8.3,1155,'12-13
6112,270,Sam Young,IND,28,56,36,20,12.4,93.5,99.2,-5.7,10.7,1.27,17.4,3.7,12.7,8.4,13.6,44.6,46.4,12.9,93.45,6.4,1344,'12-13
6113,270,Trevor Ariza,WAS,28,56,25,31,26.3,98.4,99.2,-0.8,13.2,1.35,16.5,2.9,14.7,8.8,12.3,50.1,53.8,17.4,93.59,11.8,2856,'12-13
6114,277,Austin Daye,MEM,25,55,34,21,12.3,103.2,102.3,0.9,9.3,1.45,14.3,2.4,16.1,9.2,9.9,53.1,55.4,16.3,95.84,8.5,1354,'12-13
6115,277,Gustavo Ayon,MIL,28,55,17,38,13.4,101.6,101.5,0.1,14.2,1.51,23.1,8.5,18.5,13.6,15.3,55.1,54.0,14.1,96.23,8.5,1469,'12-13
6116,277,Jermaine O'Neal,PHX,34,55,17,38,18.7,96.5,103.5,-7.0,7.4,0.58,7.8,8.1,20.4,14.3,13.6,48.2,53.8,21.7,92.74,12.5,1991,'12-13
6117,277,Rashard Lewis,MIA,33,55,47,8,14.4,102.0,104.1,-2.1,6.3,0.91,9.0,2.7,13.4,8.3,9.9,51.6,53.0,17.7,92.46,7.5,1532,'12-13
6118,277,Stephen Jackson,SAS,35,55,40,15,19.5,104.4,99.8,4.7,11.0,1.04,15.4,2.2,12.2,7.5,14.9,44.2,47.3,18.3,96.71,5.6,2164,'12-13
6119,277,Tobias Harris,ORL,20,55,16,39,23.6,100.0,106.6,-6.6,8.7,1.05,9.7,5.3,17.0,10.9,9.3,48.8,52.7,21.6,94.90,10.4,2568,'12-13
6120,283,James Johnson,SAC,26,54,17,37,16.3,97.9,113.0,-15.1,11.0,0.85,13.4,5.3,11.6,8.3,15.7,41.7,44.2,18.7,94.40,5.4,1719,'12-13
6121,284,Aaron Brooks,HOU,28,53,20,33,18.8,101.4,111.3,-10.0,19.0,1.70,22.0,1.3,7.0,4.0,12.9,53.2,55.5,17.8,94.09,7.3,1951,'12-13
6122,284,Andris Biedrins,GSW,27,53,28,25,9.3,96.0,101.7,-5.7,3.9,1.00,25.5,6.8,21.9,14.7,25.5,47.6,44.9,3.7,97.80,4.5,1000,'12-13
6123,284,Byron Mullens,CHA,24,53,13,40,26.9,98.1,113.1,-14.9,10.2,1.09,10.6,4.6,19.6,11.6,9.7,44.4,46.5,21.0,94.24,8.5,2803,'12-13
6124,284,Dirk Nowitzki,DAL,35,53,28,25,31.3,103.8,103.1,0.8,13.2,1.89,13.1,2.3,19.9,11.3,6.9,51.6,56.4,24.0,95.83,14.4,3332,'12-13
6125,284,Mirza Teletovic,BKN,27,53,28,25,9.4,100.2,103.2,-3.0,8.0,1.15,9.9,6.5,13.2,9.7,8.6,48.4,49.5,18.9,93.18,7.5,974,'12-13
6126,284,Royal Ivey,PHI,31,53,20,33,13.2,95.4,100.4,-5.0,7.3,1.60,15.8,2.3,6.1,4.1,9.9,55.9,56.3,10.9,94.01,4.2,1357,'12-13
6127,290,Darius Miller,NOH,23,52,14,38,13.3,99.7,103.7,-4.0,10.0,1.91,24.7,1.2,11.1,6.0,12.9,50.9,52.9,8.9,90.85,3.8,1311,'12-13
6128,290,Ish Smith,MIL,24,52,14,38,9.9,94.4,98.3,-3.9,25.6,2.35,30.4,2.1,9.1,5.5,12.9,37.7,37.9,16.8,95.52,7.0,1017,'12-13
6129,290,Jeff Adrien,CHA,27,52,13,39,13.7,98.1,105.0,-7.0,8.2,1.13,12.7,9.1,18.7,13.7,11.3,42.9,49.3,15.4,93.78,8.6,1395,'12-13
6130,290,Zaza Pachulia,ATL,29,52,29,23,21.8,101.4,102.6,-1.2,10.7,1.13,18.1,12.2,18.6,15.4,16.0,47.3,53.4,14.2,93.20,9.2,2203,'12-13
6131,294,Garrett Temple,WAS,27,51,24,27,22.7,99.3,99.6,-0.3,15.1,1.89,25.6,2.5,8.2,5.4,13.6,45.7,47.8,13.0,94.12,5.9,2258,'12-13
6132,294,Jan Vesely,WAS,23,51,15,36,11.8,101.0,103.2,-2.2,6.9,1.04,15.0,7.4,13.3,10.4,14.4,50.0,48.0,12.1,93.51,3.1,1163,'12-13
6133,294,Jason Smith,NOH,27,51,19,32,17.2,100.7,103.9,-3.2,7.2,0.62,7.1,7.7,14.4,11.1,11.5,49.0,54.4,23.4,91.44,10.2,1660,'12-13
6134,294,Joel Freeland,POR,26,51,15,36,9.4,91.8,101.0,-9.2,5.0,0.68,7.0,7.7,16.8,12.0,10.2,40.8,43.5,16.1,93.22,5.9,923,'12-13
6135,294,Landry Fields,TOR,25,51,21,30,20.3,105.4,106.2,-0.8,8.4,1.43,17.2,6.0,14.9,10.5,12.1,46.2,48.7,12.6,92.53,7.7,1993,'12-13
6136,294,Orlando Johnson,IND,24,51,31,20,12.1,97.0,97.7,-0.7,13.5,1.62,17.4,3.3,13.8,8.8,10.7,50.0,52.3,16.1,92.72,9.7,1197,'12-13
6137,300,Avery Bradley,BOS,22,50,27,23,28.7,101.6,102.4,-0.7,11.5,1.44,15.3,2.3,5.5,4.0,10.6,44.4,46.1,18.9,93.53,4.9,2784,'12-13
6138,300,Luke Walton,CLE,33,50,16,34,17.1,102.5,105.0,-2.5,28.6,2.77,39.9,4.5,13.5,8.9,14.4,44.8,45.3,13.1,94.36,8.1,1679,'12-13
6139,300,Richard Hamilton,CHI,35,50,28,22,21.8,98.9,100.8,-1.9,19.1,1.42,16.8,1.5,6.3,3.9,11.8,44.6,48.1,24.4,91.33,7.1,2073,'12-13
6140,300,Steve Nash,LAL,39,50,26,24,32.5,106.9,106.5,0.4,31.0,2.64,34.2,1.6,7.0,4.3,12.9,55.7,60.5,17.1,96.91,11.3,3295,'12-13
6141,300,Wesley Johnson,PHX,25,50,14,36,19.1,95.2,106.7,-11.6,6.1,0.71,6.9,2.1,10.7,6.3,9.8,47.0,48.5,20.6,98.81,6.9,1959,'12-13
6142,300,Xavier Henry,NOH,22,50,16,34,12.5,95.1,106.7,-11.6,3.6,0.42,5.3,3.3,12.9,7.8,12.6,42.2,48.1,16.9,91.56,3.9,1190,'12-13
6143,306,Daequan Cook,CHI,26,49,25,24,9.0,99.3,104.8,-5.4,7.2,1.27,9.3,1.5,12.9,6.9,7.3,38.3,39.8,18.1,96.27,4.3,887,'12-13
6144,306,John Wall,WAS,22,49,24,25,32.7,102.8,101.2,1.6,40.7,2.38,26.7,2.2,10.0,6.1,11.2,44.9,52.1,28.6,95.89,14.6,3197,'12-13
6145,306,Jonas Jerebko,DET,26,49,13,36,18.2,102.6,108.0,-5.4,7.9,1.02,9.8,7.6,14.6,10.9,9.6,48.9,53.1,19.5,93.97,9.5,1752,'12-13
6146,306,Pau Gasol,LAL,32,49,27,22,33.8,106.6,103.7,2.9,19.6,1.92,20.6,7.0,17.7,12.6,10.7,47.3,51.2,20.3,95.92,12.4,3308,'12-13
6147,306,Victor Claver,POR,24,49,19,30,16.6,100.5,106.9,-6.4,7.9,1.00,14.9,3.9,11.9,7.8,14.9,45.8,46.2,13.7,93.92,4.0,1586,'12-13
6148,311,Darius Morris,LAL,22,48,23,25,14.2,99.9,100.0,-0.1,17.5,1.69,23.5,3.4,4.5,4.0,13.9,45.2,47.5,15.6,97.27,4.6,1377,'12-13
6149,311,Earl Watson,UTA,34,48,24,24,17.3,102.5,105.5,-3.1,32.6,2.75,48.6,2.8,8.6,5.5,17.6,32.9,36.6,10.4,94.00,5.9,1623,'12-13
6150,311,Kendall Marshall,PHX,21,48,12,36,14.6,94.7,108.3,-13.6,30.6,2.51,40.1,0.6,5.6,3.0,16.0,44.7,45.5,13.1,97.49,5.8,1431,'12-13
6151,311,Marquis Teague,CHI,20,48,24,24,8.2,96.3,96.0,0.3,27.5,1.80,28.8,0.8,11.0,5.8,16.0,39.8,41.2,18.2,91.24,5.1,738,'12-13
6152,311,Trevor Booker,WAS,25,48,18,30,18.5,95.4,104.1,-8.7,7.9,1.29,12.3,10.5,16.3,13.3,9.5,49.1,50.9,14.3,93.66,9.1,1730,'12-13
6153,316,Arnett Moultrie,PHI,22,47,20,27,11.5,97.4,104.4,-7.0,3.1,0.53,5.7,13.2,13.4,13.3,10.9,58.2,59.5,13.5,94.19,9.9,1058,'12-13
6154,316,Doron Lamb,ORL,21,47,16,31,12.3,97.7,104.7,-7.0,8.5,1.23,13.6,1.3,6.7,3.9,11.0,41.1,43.3,15.2,96.29,2.4,1158,'12-13
6155,316,Samuel Dalembert,MIL,33,47,22,25,16.3,99.7,107.1,-7.3,4.4,0.41,6.0,12.3,23.8,17.5,14.6,54.3,56.5,18.0,97.58,11.7,1557,'12-13
6156,319,Bernard James,DAL,28,46,24,22,9.9,101.9,103.7,-1.8,2.0,0.33,4.1,10.7,17.3,13.9,12.4,51.5,54.1,12.9,99.67,7.6,947,'12-13
6157,319,Chris Duhon,LAL,30,46,23,23,17.8,105.8,106.6,-0.8,23.6,3.33,44.2,1.3,6.6,4.0,13.3,51.6,51.7,8.9,96.20,6.0,1646,'12-13
6158,319,Daniel Gibson,CLE,27,46,11,35,20.0,95.9,107.4,-11.5,14.7,2.65,21.9,0.5,6.7,3.4,8.3,45.3,47.5,14.0,93.61,4.4,1794,'12-13
6159,319,Mo Williams,UTA,30,46,22,24,30.8,103.4,106.2,-2.7,32.4,2.28,29.2,1.7,6.5,4.0,12.8,48.5,51.9,22.0,93.15,9.5,2757,'12-13
6160,323,Cole Aldrich,SAC,24,45,20,25,8.6,105.1,103.7,1.5,3.2,0.39,7.4,7.5,22.0,14.8,19.0,55.0,56.3,12.1,101.33,7.1,817,'12-13
6161,323,Iman Shumpert,NYK,23,45,30,15,22.1,105.3,104.7,0.6,12.0,2.03,18.3,3.2,11.3,7.2,9.0,48.9,51.6,15.5,91.78,7.1,1892,'12-13
6162,323,Jared Sullinger,BOS,21,45,22,23,19.8,101.9,98.3,3.6,6.2,1.21,11.0,11.2,19.5,15.5,9.1,49.6,53.4,14.6,92.36,9.1,1706,'12-13
6163,323,Mike James,DAL,38,45,27,18,19.2,105.3,103.3,1.9,23.6,2.53,29.0,1.1,7.1,4.2,11.5,46.1,48.1,18.0,95.33,5.7,1710,'12-13
6164,323,Rodrigue Beaubois,DAL,25,45,17,28,12.2,100.6,97.7,2.9,23.7,2.55,27.2,1.6,8.5,5.0,10.7,42.9,47.0,17.8,99.01,7.4,1135,'12-13
6165,323,Steve Blake,LAL,33,45,29,16,26.1,104.6,103.1,1.5,22.7,2.79,33.2,1.8,9.0,5.5,11.9,55.6,57.3,13.0,96.06,8.6,2348,'12-13
6166,329,Donatas Motiejunas,HOU,22,44,27,17,12.2,107.9,104.1,3.8,9.1,0.84,10.2,6.9,10.5,8.7,12.1,51.2,53.1,22.0,98.01,6.2,1096,'12-13
6167,330,Omri Casspi,CLE,25,43,10,33,11.7,95.4,98.7,-3.2,9.3,1.27,12.2,3.6,19.3,10.9,9.6,47.2,48.6,17.7,93.10,10.0,967,'12-13
6168,330,Wilson Chandler,DEN,26,43,33,10,25.1,109.4,100.9,8.5,8.2,0.97,9.3,4.3,15.1,9.9,9.6,51.9,55.6,22.4,98.66,10.6,2213,'12-13
6169,332,Aaron Gray,TOR,28,42,14,28,12.2,96.2,104.3,-8.1,10.3,0.92,18.3,9.4,18.1,13.6,20.0,53.3,54.4,13.1,93.32,5.3,995,'12-13
6170,332,Chris Andersen,MIA,34,42,39,3,14.9,106.2,99.0,7.2,4.5,0.71,8.3,10.2,18.0,14.4,11.7,58.5,63.1,14.0,92.08,10.9,1203,'12-13
6171,332,Eric Gordon,NOH,24,42,16,26,30.1,106.7,108.2,-1.5,18.3,1.17,14.6,0.8,5.8,3.2,12.5,45.0,52.3,28.1,92.58,8.6,2438,'12-13
6172,335,Anthony Morrow,DAL,27,41,25,16,9.3,97.8,105.7,-7.9,5.8,1.63,7.5,2.9,5.6,4.2,4.6,49.7,53.0,18.6,94.99,6.5,760,'12-13
6173,335,Cartier Martin,WAS,28,41,8,33,16.9,97.1,99.9,-2.9,4.9,0.63,6.3,1.5,12.5,6.9,10.1,49.6,51.1,19.1,94.29,7.3,1359,'12-13
6174,335,Kim English,DET,24,41,13,28,9.9,100.6,107.2,-6.5,9.7,1.37,15.4,1.9,7.6,4.7,11.2,43.8,47.7,15.2,97.22,3.8,822,'12-13
6175,335,Leandro Barbosa,BOS,30,41,23,18,12.5,95.4,99.7,-4.3,20.1,2.76,20.1,1.6,7.3,4.6,7.3,47.7,50.9,20.2,95.15,9.3,1030,'12-13
6176,335,Patrick Beverley,HOU,24,41,23,18,17.4,106.4,98.5,7.9,26.2,2.66,31.8,5.9,8.8,7.3,12.0,51.3,55.1,15.0,95.95,10.4,1428,'12-13
6177,335,Timofey Mozgov,DEN,26,41,27,14,8.9,96.1,105.7,-9.6,3.9,0.36,6.8,13.1,14.1,13.6,18.9,50.6,54.9,14.1,98.44,6.9,751,'12-13
6178,341,Jordan Hamilton,DEN,22,40,26,14,9.9,101.4,104.7,-3.3,8.9,1.21,9.1,7.4,15.3,11.3,7.5,48.5,49.0,23.6,98.40,11.0,814,'12-13
6179,341,Mike Scott,ATL,24,40,19,21,9.4,96.8,102.6,-5.8,5.8,0.57,5.8,10.3,18.8,14.6,10.1,47.6,53.3,22.6,97.22,11.4,761,'12-13
6180,341,Nolan Smith,POR,24,40,13,27,7.2,91.4,93.0,-1.6,22.9,1.21,18.4,2.3,6.8,4.5,15.3,39.5,43.5,23.4,97.29,5.1,581,'12-13
6181,341,Reggie Williams,CHA,26,40,7,33,9.5,101.2,105.4,-4.2,18.0,2.05,19.6,1.9,11.0,6.3,9.5,51.5,51.7,18.6,93.23,9.5,737,'12-13
6182,345,Anthony Randolph,DEN,23,39,29,10,8.4,103.3,102.7,0.6,5.4,0.32,6.5,9.1,17.4,13.6,20.0,49.1,53.4,21.3,102.30,9.6,701,'12-13
6183,345,DeAndre Liggins,OKC,25,39,30,9,7.4,93.2,98.0,-4.8,7.7,1.07,17.9,4.5,13.8,9.2,16.7,52.1,52.8,10.4,99.39,5.9,601,'12-13
6184,345,James Anderson,HOU,24,39,26,13,10.3,113.1,101.2,11.9,14.4,1.68,20.6,4.7,12.5,8.8,12.3,49.6,53.9,16.9,98.99,9.5,826,'12-13
6185,345,Jeremy Pargo,PHI,27,39,9,30,16.8,97.5,105.1,-7.6,25.4,1.84,21.9,1.1,6.7,3.7,11.9,44.6,47.8,22.4,91.15,7.3,1237,'12-13
6186,345,Kurt Thomas,NYK,40,39,20,19,10.1,100.7,103.4,-2.8,8.5,2.63,17.8,6.0,16.9,11.4,6.8,54.8,54.7,11.4,93.03,8.2,760,'12-13
6187,345,Lou Amundson,NOH,30,39,11,28,9.5,95.7,104.2,-8.5,5.1,0.58,8.7,12.8,17.7,15.1,15.0,39.5,39.2,14.0,92.39,4.2,713,'12-13
6188,345,Lou Williams,ATL,26,39,22,17,28.7,102.2,102.4,-0.2,21.8,1.88,19.6,0.7,6.5,3.6,10.4,50.3,55.5,23.2,93.04,11.1,2174,'12-13
6189,345,Ronnie Price,POR,30,39,18,21,13.1,96.7,102.0,-5.3,23.2,2.15,30.7,2.7,6.5,4.6,14.3,36.7,40.2,14.8,93.02,3.8,977,'12-13
6190,345,Sasha Pavlovic,POR,29,39,15,24,13.5,102.1,104.4,-2.3,9.3,2.29,19.4,1.3,10.0,5.4,8.5,42.9,42.3,11.3,93.72,3.4,1026,'12-13
6191,354,Evan Fournier,DEN,20,38,25,13,11.3,106.9,100.2,6.6,15.3,1.38,18.0,1.4,6.0,3.9,13.1,56.6,59.7,19.8,99.53,7.5,888,'12-13
6192,354,James Jones,MIA,32,38,32,6,5.8,90.8,97.6,-6.8,11.0,4.33,16.7,0.0,8.8,4.9,3.8,47.5,47.8,13.5,93.57,6.3,437,'12-13
6193,354,Jared Jeffries,POR,31,38,16,22,9.2,101.3,101.6,-0.3,5.8,0.82,14.6,7.7,10.3,9.0,17.7,29.6,34.3,10.4,94.82,-0.9,698,'12-13
6194,354,Jason Collins,WAS,34,38,19,19,10.1,98.8,96.3,2.5,2.9,0.44,11.6,5.9,10.0,7.9,26.1,31.0,47.6,7.3,94.47,-1.5,749,'12-13
6195,354,Perry Jones III,OKC,21,38,30,8,7.4,98.8,99.3,-0.5,5.7,0.67,7.6,4.4,17.2,11.0,11.5,39.4,41.7,19.0,96.65,6.5,565,'12-13
6196,354,Rajon Rondo,BOS,27,38,18,20,37.4,99.6,102.0,-2.4,49.0,2.84,39.0,3.2,12.2,7.8,13.8,49.7,51.6,21.3,94.06,14.5,2793,'12-13
6197,354,Travis Outlaw,SAC,28,38,7,31,11.7,104.3,107.4,-3.1,7.9,1.11,8.7,3.6,9.5,6.5,7.9,45.8,50.0,21.6,95.99,7.8,884,'12-13
6198,354,Tyshawn Taylor,BKN,23,38,23,15,5.8,94.4,108.9,-14.6,18.1,0.84,14.4,1.0,7.8,4.3,17.1,40.2,43.0,24.9,97.20,2.8,446,'12-13
6199,362,Jeff Ayres,IND,26,37,24,13,10.0,102.4,95.8,6.6,6.8,0.65,8.7,8.0,17.7,13.2,13.3,49.2,53.3,18.3,96.42,11.0,745,'12-13
6200,362,Jeremy Evans,UTA,25,37,20,17,5.8,105.1,100.0,5.1,7.6,1.38,14.1,11.9,14.5,13.2,10.3,61.4,64.1,12.5,100.10,11.5,449,'12-13
6201,362,Jerry Stackhouse,BKN,38,37,24,13,14.7,102.9,102.2,0.7,10.7,1.46,14.5,0.9,5.6,3.1,10.0,47.1,50.0,16.6,93.28,5.7,1066,'12-13
6202,365,Mickael Gelabale,MIN,30,36,10,26,17.9,99.1,104.0,-4.8,6.4,1.63,13.6,5.1,10.8,8.0,8.4,57.6,60.5,11.5,93.99,8.1,1258,'12-13
6203,366,Andrea Bargnani,TOR,27,35,10,25,28.6,102.6,108.5,-5.9,6.4,0.70,6.9,2.6,10.7,6.5,9.8,44.4,48.2,23.0,94.63,7.0,1978,'12-13
6204,366,Tony Wroten,MEM,20,35,28,7,7.8,92.9,101.8,-8.9,26.2,1.48,25.1,4.6,5.6,5.1,17.0,40.7,46.1,20.4,95.58,4.9,537,'12-13
6205,368,Glen Davis,ORL,27,34,13,21,31.3,100.8,101.8,-1.0,11.5,1.09,10.6,5.3,18.2,11.8,9.7,44.8,48.3,25.5,92.28,10.8,2043,'12-13
6206,369,Derek Fisher,OKC,38,33,22,11,17.4,106.2,100.3,5.9,11.7,1.57,18.4,0.4,6.1,3.4,11.8,43.5,49.2,16.4,95.71,4.3,1145,'12-13
6207,369,Jason Richardson,PHI,32,33,13,20,28.4,101.9,102.7,-0.8,8.1,1.96,11.9,2.0,12.1,6.8,6.1,48.7,49.5,18.3,92.98,7.9,1816,'12-13
6208,371,Andrew Bogut,GSW,28,32,19,13,24.6,105.7,103.4,2.3,12.1,1.91,22.0,8.9,21.2,15.3,11.5,45.4,46.3,13.4,96.28,9.2,1576,'12-13
6209,371,Jannero Pargo,CHA,33,32,11,21,15.9,98.9,107.8,-8.9,23.3,1.63,20.6,2.1,5.7,3.8,12.6,46.0,47.5,23.3,93.88,6.2,994,'12-13
6210,371,Kevin Jones,CLE,23,32,5,27,10.4,107.9,98.7,9.2,4.3,1.25,7.6,10.7,12.7,11.6,6.1,40.2,41.8,15.5,95.42,6.3,661,'12-13
6211,371,Robert Sacre,LAL,24,32,19,13,6.4,94.6,109.3,-14.7,4.5,0.60,8.7,4.1,12.3,8.0,14.5,37.5,40.7,12.7,103.10,0.2,443,'12-13
6212,375,Johan Petro,ATL,27,31,13,18,11.3,94.6,107.6,-12.9,7.6,0.67,10.4,9.3,23.0,16.0,15.6,44.1,46.8,17.5,96.97,8.1,710,'12-13
6213,375,Shelvin Mack,ATL,23,31,13,18,13.4,98.1,102.7,-4.6,26.5,2.00,28.8,0.8,8.8,5.0,14.4,53.2,53.7,18.3,96.00,8.1,835,'12-13
6214,377,Chris Johnson,MIN,27,30,8,22,9.5,106.6,110.2,-3.5,4.2,0.62,7.1,7.6,13.7,10.8,11.5,64.0,65.0,16.5,94.41,9.1,557,'12-13
6215,377,Hamed Haddadi,PHX,28,30,10,20,10.7,93.6,93.8,-0.1,5.8,0.39,8.7,12.2,20.3,16.1,22.5,42.7,44.7,16.4,98.15,5.5,658,'12-13
6216,379,Amar'e Stoudemire,NYK,30,29,16,13,23.5,107.6,104.9,2.7,3.7,0.26,3.3,9.2,13.9,11.5,12.8,57.7,63.7,25.4,91.22,12.9,1292,'12-13
6217,379,Dominique Jones,DAL,24,29,9,20,11.6,98.8,101.0,-2.2,40.3,2.18,32.5,5.3,7.5,6.4,14.9,37.2,43.8,22.7,95.89,9.0,671,'12-13
6218,379,Grant Hill,LAC,40,29,15,14,15.1,101.0,101.2,-0.2,9.0,1.04,16.4,1.4,9.5,5.5,15.7,40.3,42.8,13.8,91.40,3.3,833,'12-13
6219,379,Jordan Hill,LAL,25,29,12,17,15.8,103.4,106.4,-3.0,5.0,0.50,5.9,15.6,17.7,16.6,11.7,49.7,53.3,18.8,95.90,10.8,913,'12-13
6220,379,Quincy Acy,TOR,22,29,13,16,11.8,110.6,95.9,14.8,5.1,0.65,9.1,9.2,13.5,11.4,14.0,56.7,63.2,14.6,91.21,9.5,650,'12-13
6221,384,Ben Hansbrough,IND,25,28,20,8,7.2,85.0,94.1,-9.1,20.2,1.17,21.9,0.8,7.1,3.9,18.8,40.0,50.1,15.5,98.13,5.0,413,'12-13
6222,384,Cory Joseph,SAS,21,28,19,9,13.9,100.5,100.7,-0.2,19.9,2.52,27.3,3.1,10.2,6.6,10.8,49.1,52.8,15.7,99.00,9.2,798,'12-13
6223,384,Hakim Warrick,CHA,30,28,6,22,17.5,95.7,107.8,-12.2,9.1,0.86,9.6,4.2,14.1,9.1,11.1,40.6,47.6,21.5,95.63,7.5,966,'12-13
6224,384,Jon Leuer,MEM,24,28,14,14,6.7,89.0,106.0,-17.0,7.4,1.00,10.8,6.5,14.3,10.1,10.8,48.1,48.5,15.3,98.55,6.1,383,'12-13
6225,388,Khris Middleton,DET,21,27,9,18,17.6,110.2,107.9,2.3,8.5,2.55,14.4,0.9,10.9,5.8,5.7,48.9,53.2,15.6,95.11,6.3,944,'12-13
6226,388,Maalik Wayns,LAC,22,27,10,17,7.5,95.3,110.0,-14.7,23.3,1.80,19.6,0.5,3.2,1.8,10.9,33.5,39.4,24.0,95.31,1.5,401,'12-13
6227,390,Dominic McGuire,IND,27,26,7,19,14.9,97.9,110.1,-12.2,8.0,1.67,21.5,5.1,16.5,10.7,12.9,42.9,42.2,8.8,91.26,5.1,730,'12-13
6228,390,Tyrus Thomas,CHA,26,26,9,17,13.8,95.2,106.3,-11.1,9.4,1.12,10.3,4.3,12.2,8.2,9.2,36.4,41.8,20.6,94.75,5.0,705,'12-13
6229,392,Anderson Varejao,CLE,30,25,5,20,36.0,103.4,107.3,-4.0,15.7,1.91,18.2,14.1,27.2,20.0,9.5,47.8,52.9,17.8,93.53,16.4,1753,'12-13
6230,392,Viacheslav Kravtsov,DET,25,25,8,17,8.9,100.7,105.1,-4.4,6.2,0.64,10.5,10.8,9.9,10.3,16.3,71.7,61.8,15.0,97.41,5.7,453,'12-13
6231,392,Vladimir Radmanovic,CHI,32,25,11,14,5.7,89.2,101.1,-11.9,9.9,1.14,13.6,6.4,13.5,9.7,11.9,36.0,37.2,15.8,93.76,1.7,278,'12-13
6232,395,Marcus Camby,NYK,39,24,16,8,10.4,96.4,98.3,-1.9,9.6,0.93,15.4,9.4,22.9,16.0,16.5,32.1,34.2,14.5,90.95,6.7,471,'12-13
6233,395,Terrence Williams,BOS,26,24,11,13,13.2,101.7,102.5,-0.8,19.0,1.73,23.0,1.3,12.2,7.0,13.3,52.1,51.8,18.2,95.77,10.1,631,'12-13
6234,397,Chase Budinger,MIN,25,23,12,11,22.1,102.5,100.3,2.2,8.0,1.09,9.7,2.9,11.4,7.0,8.9,48.2,51.6,20.3,94.61,8.8,1000,'12-13
6235,397,Donald Sloan,NOH,25,23,6,17,11.4,86.6,100.0,-13.4,28.4,2.71,27.0,1.0,9.8,5.1,9.9,39.1,45.5,17.1,93.57,9.0,514,'12-13
6236,397,Jeremy Lamb,OKC,21,23,20,3,6.4,93.4,110.1,-16.7,6.3,0.83,6.0,3.2,8.8,6.0,7.1,41.9,47.9,23.8,94.14,6.4,289,'12-13
